problem_id,premise,hypothesis,gold_label,1>WN,A>WN,A>1,WN1>WN,AWN>WN,AWN>WN1
5972486972.jpg#0r1e,A large crowd of Elizabethan England costumed people observe a wresting match of shirtless men.,There is a large crowd,entailment,0,0,0,0,0,0
5988551737.jpg#1r1e,"While at a rodeo, a brash cowboy has wrangled a young calf with many fans in the background looking upon them",A cowboy is at a rodeo,entailment,0,0,0,0,0,0
5990016378.jpg#2r4e,A motorcyclist performing amazing tricks in front of a crowd of thousands.,He performing in front of a crowd.,entailment,0,0,0,0,0,0
6042049207.jpg#1r1e,A man dressed in gray laying on the floor in front of another person while reaching out his hand.,A man is lying on the floor.,entailment,0,0,0,0,0,0
6053187227.jpg#0r5e,"A woman with red eyes and green makeup on her face, holds up a beige colored, ornately designed fan to cover her mouth.",A woman holding something,entailment,0,0,0,0,0,0
610802443.jpg#1r1e,A man in a green shirt carries a flag in the midst of a group of people.,A man carries a flag into a croup of people.,entailment,0,0,0,0,0,0
610825957.jpg#4r1e,Performers doing as they should atop a soccer field.,they are on a grass field,entailment,0,0,0,0,0,0
6164609837.jpg#0r1e,"A group of people, wearing white uniforms, are playing a game on a sunny day, with a blue sky, and trees in the background.",The people are wearing a uniform.,entailment,0,0,0,0,0,0
6174401215.jpg#0r4e,A person with a construction vest is using a lawn tool to cut hedges off the top of a bush,Someone with a construction vest is cutting hedges off a bush.,entailment,0,0,0,0,0,0
6188479019.jpg#3r1e,A man surfing waves with a parachute.,While parachuting a man is surfing waves,entailment,0,0,0,0,0,0
6196508338.jpg#0r2e,Three football players in navy blue and yellow uniforms are running down a football field; one is kicking a football as he runs.,Some people are running on a field.,entailment,0,0,0,0,0,0
6204719881.jpg#3r1e,Three men competing in a soccer game on a soccer field.,Men are playing soccer.,entailment,0,0,0,0,0,0
6205942474.jpg#1r2e,"A male practices BMX bike riding at and man made urban practice field with big lumps of dirt, water and a factory as a back drop.",A male rides a bike.,entailment,0,0,0,0,0,0
6234683720.jpg#0r1e,"Two young wrestlers stand face to face with a referee, who is holding the victorious wrestler's arm in the air.",The wrestlers are finished with their fight.,entailment,0,0,0,0,0,0
6251875212.jpg#2r1e,A man is jumping his bike and is in midair over a ramped portion of dirt.,A man jumps his bike over a dirt ramp,entailment,0,0,0,0,0,0
6273160372.jpg#0r1e,"A little boy is sitting on the floor, and getting his teeth brush by an adult.",A boy is sitting on the floor.,entailment,0,0,0,0,0,0
6337406386.jpg#4r1e,A girl walking down a nature trail hops in the air.,A girl is outside,entailment,0,0,0,0,0,0
6341526291.jpg#3r1e,A sole woman works the production line in a cheese factory.,A woman in a factory.,entailment,0,0,0,0,0,0
6342262756.jpg#2r1e,Seven people playing soccer on a field.,A group of people are playing soccer.,entailment,0,0,0,0,0,0
6342418836.jpg#1r1e,A biker wearing a white helmet and black clothes races down a wood bridge,A biker riding down a wood bridge.,entailment,0,0,0,0,0,0
6371364473.jpg#1r1e,A shirtless man is rock climbing on a vertical rock face.,The man is not wearing a shirt.,entailment,0,0,0,0,0,0
63791636.jpg#4r1e,A small brick alley with a man walking at the end,A man is walking.,entailment,0,0,0,0,0,0
6381955081.jpg#0r1e,A competitive rower is rowing through the water while wearing sunglasses to protect his eyes from the sun.,"Competitive rower rowing through the water, wearing sunglasses.",entailment,0,0,0,0,0,0
639120223.jpg#2r3e,Two workers in a store are wearing aprons.,Two people inside.,entailment,0,0,0,0,0,0
6498058475.jpg#4r1e,A man in a green shirt is about to throw the ball.,A man in a shirt is about to throw a round object.,entailment,0,0,0,1,1,0
6502488897.jpg#0r1e,An Asian kickboxer is in the middle of kicking his opponent in the ring at a Mohegan Sun casino.,the two men are kickboxing in a ring,entailment,0,0,0,0,0,0
6523161021.jpg#2r1e,A man surfs with a white surfboard in the water.,The man is outside with a surfboard.,entailment,0,0,0,0,0,0
6526219567.jpg#1r5e,"A man and a woman are standing next to sculptures, talking while another man looks at other sculptures.",There are scultupres nearby.,entailment,0,0,0,0,0,0
6530902779.jpg#1r1e,"Four construction workers are smiling, with two talking to each other as the others stare at the camera.",A group of construction workers are working outside.,entailment,0,0,0,0,0,0
6533409787.jpg#4r1e,two ladies in the kitchen cleaning glass.,Two ladies are cleaning.,entailment,0,0,0,0,0,0
662549362.jpg#4r1e,A person in a backyard is jumping in the air.,The person is outside.,entailment,0,0,0,0,0,0
6681702307.jpg#3r1e,A young woman shows off her artwork on a wall.,There is art on a wall.,entailment,0,0,0,0,0,0
6716053167.jpg#1r1e,The player carefully throws the ball wishing to do a strike in a bowling game.,The player is hoping for a strike.,entailment,0,0,0,0,0,0
6721214117.jpg#3r1e,The man is bowling with several flags facing him on the wall.,A man is bowling.,entailment,0,0,0,0,0,0
6780367008.jpg#4r1e,Four guys look up at something underneath a basketball hoop.,Something is underneath the hoop.,entailment,0,0,0,0,0,0
6808765474.jpg#1r1e,An older woman is carrying a large red sack in front of a wall covered by graffiti.,An elderly person in front of the graffiti covered wall is carrying a large red sack.,entailment,0,0,0,0,0,0
6819335909.jpg#3r1e,some people driving fast over a snowy landscape.,Some people riving fast.,entailment,0,0,0,0,0,0
6845394024.jpg#3r1e,A little boy with spider man shirt brushing his teeth.,The boy is brushing his teeth.,entailment,0,0,0,0,0,0
6848277313.jpg#3r1e,A man standing in front of a projector screen,A man is with a projector screen.,entailment,0,0,0,0,0,0
6854460771.jpg#4r1e,A woman is playing ice hockey.,A woman is on the ice.,entailment,0,0,0,0,0,0
6892090337.jpg#1r1e,People from all walks of life rush to catch the next train in Japan.,People are in a hurry.,entailment,0,0,0,0,0,0
6892893152.jpg#4r1e,Small children playing with hula hoops in a large room.,Several young children are playing indoors,entailment,0,0,0,0,0,0
691770760.jpg#3r1e,A brown dog leaping from a dock into the water.,A dog is outside.,entailment,0,0,0,0,0,0
6944127567.jpg#3r1e,Two jockeys riding their horses and jumping over a fence.,Two men riding horses outside.,entailment,0,0,0,0,0,0
6968025762.jpg#0r1e,"A man and a woman are smiling, sitting against a painted wall, with the woman holding the neck of an acoustic guitar.",A smiling woman holding a guitar sits beside a man.,entailment,0,0,0,0,0,0
6969679155.jpg#0r1e,"A man drags across some branches as a camel is in the background looks on, with another animal in the foreground eating something off the ground.",There are at least two animals.,entailment,0,0,0,0,0,0
6971364322.jpg#4r1e,An American male wrestler pining his opponent.,Two wrestlers in a match,entailment,0,0,0,0,0,0
6988434736.jpg#3r1e,A barber is giving a haircut to an elderly man outdoors.,The elderly man is not bald.,entailment,0,0,0,0,0,0
6993506553.jpg#4r1e,A shirtless man running in a race.,A man is running without his shirt.,entailment,0,0,0,0,0,0
70074570.jpg#3r1e,Worker man with hard hat and drill saluting with American flag in background.,A man is working,entailment,0,0,0,0,0,0
7013217.jpg#4r1e,Two men chatting in the evening.,The men are having a conversation.,entailment,0,0,0,0,0,0
7018032339.jpg#2r1e,"An adult soccer game, soccer players chasing after the ball during a live game.",These adults are playing a sport.,entailment,0,0,0,0,0,0
7024549383.jpg#3r1e,A group of children watch an experiment in a museum for kids.,Humans watching,entailment,0,0,0,0,0,0
7033865735.jpg#4r1e,Two woman are holding a large blue tank.,Two people are holding an object.,entailment,0,0,0,0,0,0
7053876907.jpg#1r1e,An equestrian rider on a horse is in midair jumping over a fence-like obstacle.,A man is riding a horse.,entailment,0,0,0,0,0,0
7057098661.jpg#1r1e,"Two young men face each other with medieval armor, weapons, and clothes.",There are men.,entailment,0,0,0,0,0,0
7066658127.jpg#4r1e,A group of individuals are racing motorcycles on a wet track.,People are riding motorcyles.,entailment,0,0,0,0,0,0
7070587325.jpg#0r1e,"Five men are riding in mini-race cars, wearing helmets and racing uniforms in a variety of colors.",The men are using a form of transportation.,entailment,0,0,0,0,0,0
7175934082.jpg#3r1e,An army man uses his binoculars to see into the distance.,There is a man looking into the far,entailment,0,0,0,0,0,0
717673249.jpg#0r1e,Two small white dogs playing on short grass.,The short grass was being used by the dogs.,entailment,0,0,0,0,0,0
7181980147.jpg#1r1e,A man in a red coat is playing a musical instrument and performing for others.,A man performs for a crowd.,entailment,0,0,0,0,0,0
7197722562.jpg#4r1e,"A team, wearing white, celebrates winning.",A team dressed in white celebrates after wining a game.,entailment,0,0,0,0,0,0
7199344342.jpg#2r5e,A bunch of adults and children are working together on construction.,Construction can be worked on by adults and children.,entailment,0,0,0,0,0,0
7261544530.jpg#4r5e,A army guy is talking on his walkie-talkie.,A person is using a communication device.,entailment,0,0,0,0,0,0
7300844816.jpg#2r1e,runners at a marathon running a race heading for the finish line.,The race is almost over.,entailment,0,0,0,0,0,0
7324774408.jpg#4r1e,Three people are digging up dirt near a house.,Peoples digging,entailment,0,0,0,0,0,0
7339914832.jpg#4r1e,"Two female kickboxers, one with a purple sports bra, battle it out in an arena.",Two kickboxers are fighting.,entailment,1,1,0,1,1,0
7348146586.jpg#1r1e,A horse race with numerous people on the horses in a grassy scene.,There are people riding horses.,entailment,0,0,0,0,0,0
7396898908.jpg#2r1e,The men's rowing team in their green boat is practicing for their upcoming season.,The men's rowing team is on the lake,entailment,0,0,0,0,0,0
7438195398.jpg#4r1e,At a rock concert a man dressed in black and white pants and a checked hat plays his red guitar while another man sings.,A man at a rock concert is playing a guitar while another man sings.,entailment,0,0,0,0,0,0
7456119772.jpg#1r1e,A Guy is swimming in the pool with his eye goggles on.,A guy swims in the pool with goggles.,entailment,0,0,0,0,0,0
74635420.jpg#0r1e,Women in black dress taking picture of children in front of flowers.,The children are having their photo taken by a woman in a black dress.,entailment,0,0,0,0,0,0
747209951.jpg#1r1e,There is a highly populated beach with clear water.,There are a lot of people at the beach.,entailment,0,0,0,0,0,0
7481274404.jpg#3r1e,A cyclist races down the rocky trail.,The cyclist was were riding down the road.,entailment,0,0,0,0,0,0
7513836082.jpg#4r1e,This man is riding a lawn mower with a child on his lap.,The child is riding on the lawn mower with the man.,entailment,0,0,0,0,0,0
751497345.jpg#3r1e,"Men wearing aprons, hats and sunglasses are grilling.",Some men are outdoors.,entailment,0,0,0,0,0,0
7558050532.jpg#4r1e,Two guys wearing white uniforms playing a sport.,A pair of men are playing a sport.,entailment,0,0,0,0,0,0
7571856890.jpg#0r1e,A man in a colorful turban spending time with what appears to be his two young daughters.,A man is wearing headwear.,entailment,0,0,0,0,0,0
7589467042.jpg#0r4e,Five men playing a competitive game of basketball with the man in the black tank top and black shorts in possession of the ball.,A game of basketball is being played.,entailment,1,1,0,0,0,0
7643054168.jpg#2r1e,A basketball player slam dunks the ball as his body goes sideways; as several people look on.,A basketball player slam dunks the ball while several people watch.,entailment,0,0,0,0,0,0
7703126340.jpg#1r1e,A group of bike riders are riding in an athletic event.,Bike riders are at an athletic event.,entailment,0,0,0,0,0,0
7703564760.jpg#1r1e,A red race car is beating two green race cars around the track.,Two cars are racing.,entailment,0,0,0,0,0,0
7712223846.jpg#2r1e,"A group of athletic, young men are racing outside on a track.",Young men are racing.,entailment,0,0,0,0,0,0
7721977472.jpg#2r1e,A baseball player in a red suit has just thrown a ball.,A baseball player has just thrown a ball.,entailment,0,0,0,0,0,0
7734754954.jpg#0r3e,One man sets up his pool shot during a tournament while onlookers watch.,A professional pool player playing in a tournament.,entailment,0,0,0,0,0,0
7770185546.jpg#3r1e,Boy in a float ring in an indoor pool looking at the camera.,Person in a float ring in an indoor pool looking at the camera.,entailment,0,0,0,0,0,0
7778113154.jpg#1r1e,A person that's wearing a pair of yellow shorts dives to catch a frisbee.,A person is playing frisbee,entailment,0,0,0,0,0,0
781387473.jpg#3r1e,A girl in a pink shirt on a carnival ride with a huge stuffed animal.,A girl holding huge stuffed animal on a ride at the carnival.,entailment,0,0,0,0,0,0
78308597.jpg#1r1e,"A young woman is practicing martial arts, while wearing a pink outfit.",There is a young woman practicing martial arts.,entailment,0,0,0,0,0,0
7831143656.jpg#1r1e,"A small child wearing steamed goggles, leans against a green floating device while resting in water.",A child is in the water.,entailment,0,0,0,0,0,0
783994497.jpg#2r1e,Two guys getting a drink at a store counter.,People in a store,entailment,0,0,0,0,0,0
7863357892.jpg#3r1e,Group of men playing basketball in a basketball court wearing tennis shoes.,A bunch of men playing basketball,entailment,0,0,0,0,0,0
78984436.jpg#4r1e,Two German shepherds playing with a stick.,The dogs are playing.,entailment,1,1,0,1,1,0
7916249448.jpg#0r1e,A group of boys plays basketball outdoors while others watch in the sunset light and surrounded by palm trees.,A group of boys is playing ball.,entailment,0,0,0,0,0,0
803175693.jpg#2r1e,Cheerleaders wearing white hold silver and blue pompoms as they wait.,There are at least tow cheerleaders.,entailment,0,0,0,0,0,0
804087017.jpg#2r1e,Many people standing and sitting on the street in front of billboards.,A group in the street.,entailment,0,0,0,0,0,0
8041003011.jpg#1r1e,Female cyclists wearing different colored spandex clothing ride expensive bicycles quickly.,The women are riding bikes.,entailment,0,0,0,0,0,0
807078665.jpg#0r1e,"Two men play in a band, one on electric guitar and the other on drums, on stage in front of a crowd.",Two men are playing music fora group of people.,entailment,0,0,0,0,0,0
8071401660.jpg#0r1e,"Two little blond girls with their hair pulled back in pigtails are holding hands, standing near a horse drawn carriage.",Two girls are holding hands outside.,entailment,0,0,0,0,0,0
8107925709.jpg#0r1e,A group of bicyclists riding down a city road with skyscrapers behind them.,A group of bicyclists ride down a city street,entailment,0,0,0,0,0,0
8108431722.jpg#1r1e,people practicing their instrumental and music skills while gathered around the house.,People practicing music in the house.,entailment,0,0,0,0,0,0
8158019748.jpg#0r1e,"A candid photo of a woman wearing a pink coronet and gold trimmed pink dress, standing in what looks to be a reception or conference room.",A woman is in a room dressed in pink.,entailment,0,0,0,0,0,0
8159651473.jpg#0r1e,Photo is of a female bicyclist(#9) as she rides a red bicycle down a street lined with caution cones.,A female bicyclist rides down a street with caution cones.,entailment,0,0,0,0,0,0
8178147905.jpg#2r1e,A woman with glasses is holding an item which produces a lot of smoke.,a woman is wearing glasses,entailment,0,0,0,0,0,0
8180474484.jpg#1r1e,Toyota Rally car plows through a deep puddle of mud on the race course.,Racecar goes off the track of a race course,entailment,0,0,0,0,0,0
8183834568.jpg#1r5e,"An elder man, wearing celebratory attire, plays a percussion instrument and is singing outdoors.",A man singing while playing an instrument.,entailment,0,0,0,0,0,0
8187910453.jpg#1r2e,A man wearing orange reflective clothing and a red hard hat shovels watery mud next to a low cement wall.,A man is working next to a wall,entailment,0,0,0,0,0,0
8224919377.jpg#2r2n,A female student who is coloring on paper with an Orange medium.,An art student uses an orange crayon,entailment,0,0,0,0,0,0
823675317.jpg#3r1e,Young boy in blue shorts at the beach.,The young boy is outside.,entailment,0,0,0,0,0,0
824923476.jpg#1r1e,The black dog is crouching down in the field behind the ducks.,There are ducks in a field,entailment,0,0,0,0,0,0
827941668.jpg#4r1e,A kid splashes in the ocean.,A child makes waves in the ocean.,entailment,0,0,0,0,0,0
833459429.jpg#0r1e,a girl in a yellow floral dress is barbecuing.,A girl is cooking outdoors.,entailment,0,0,0,0,0,0
856985136.jpg#2r1e,Young blond woman putting her foot into a water fountain,A person is dipping her foot into water.,entailment,0,0,0,0,1,1
86124605.jpg#0r1e,An asian lady in a brown shirt with glasses is making some food.,A woman is cooking,entailment,0,0,1,0,0,0
86289690.jpg#2r1e,Young children sitting and watching a projector film.,children are watching a film,entailment,0,0,0,0,0,0
86289696.jpg#4r1e,2 guys are eating at a party.,Two guys are eating.,entailment,0,0,0,0,0,0
870386962.jpg#0r1e,"A man sits on a light brown couch reading to the child in his lap, while a woman, seated to his right, plays with a younger child.",A man is sitting.,entailment,0,0,0,0,0,0
878758390.jpg#3r1e,a white dog runs along the beach,The dog is outside.,entailment,0,0,0,0,0,0
89202781.jpg#3r1e,A woman talking on a cellphone inside a large building complex.,A woman talking on the phone.,entailment,0,0,0,0,0,0
944860697.jpg#3r1e,A man with a black shirt operating a red vehicle.,The man is wearing clothes.,entailment,0,0,0,0,0,0
97971267.jpg#0r3e,man wearing gray jacket watching family at worship.,A man's family is religious.,entailment,0,0,0,0,0,0
98208372.jpg#0r1e,A group of people walk past a lake in the background.,A group of people are outside.,entailment,0,0,0,0,0,0
98557260.jpg#2r1e,A asian couple having something to eat.,An Asian couple eating.,entailment,0,0,0,0,0,0
vg_len31r2e,The horse on the left has white markings.,There is a horse with white markings,entailment,0,0,0,0,0,0
vg_len95r3e,The blonde tennis player is wearing a white shirt and a green tennis skirt.,The tennis playing is wearing a green skirt.,entailment,0,0,0,0,1,1
vg_verb107r5e,An aspirin added to the water would preserve the flowers.,Adding aspirin to water preserves the flowers.,entailment,0,0,0,0,0,0
vg_verb119r2e,Adjusting a tie for accuracy.,Fixing a tie.,entailment,0,1,1,0,1,1
vg_verb123r5e,The man carries his shopping bags to the bus.,The man goes to the bus carrying grocery bags.,entailment,0,0,0,0,0,0
vg_verb17r2e,The cat is squinting.,The cat is alive,entailment,1,1,0,1,1,0
vg_verb47r1e,Several bottles are blurred in the background.,The photo is out of focus.,entailment,0,0,0,0,0,0
vg_verb51r3e,The bird's feet are grasping the window tightly.,there is a bird resting,entailment,0,1,1,0,1,1
vg_verb57r2e,The bat connects with the ball.,The bat makes contact with the ball.,entailment,0,0,0,0,0,0
vg_verb59r5e,Many of the dishes contain rice.,Some dishes do not have rice.,entailment,0,0,0,0,0,0
vg_verb7r1e,The teddy bear is wedged in the gate,There is a gate with something wedged in it,entailment,0,0,0,0,0,0
